Date, Time, UpperLeft X (mm), UpperLeft Z (mm), UpperLeft Orientation (deg), UpperRight X (mm), UpperRight Z (mm), UpperRight Orientation (deg), LowerLeft X (mm), LowerLeft Z (mm), LowerLeft Orientation (deg), LowerRight X (mm), LowerRight Z (mm), LowerRight Orientation (deg), BarcodeReader X (mm), BarcodeReader Z (mm), BarcodeReader Orientation (deg), RackPickup X (mm), RackPickup Z (mm), RackPickup Orientation (deg), RackPlace X (mm), RackPlace Z (mm), RackPlace Orientation (deg), RackTrayOffset X (mm), RackTrayOffset Z (mm), RackTrayOffset Orientation (deg)
2025-12-03, 13:34:30, 226.135, 70.205, 358.451, 325.705, 67.981, 358.166, 226.339, 6.782, 360.244, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:36:12, 226.135, 70.205, 358.451, 325.705, 67.981, 358.166, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:37:36, 226.631, 70.22, 360.154, 325.705, 67.981, 358.166, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:38:09, 226.631, 76.018, 360.154, 325.705, 67.981, 358.166, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:38:26, 225.431, 76.02, 360.154, 325.705, 67.981, 358.166, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:39:12, 225.431, 76.02, 360.154, 325.596, 68.501, 359.657, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:39:49, 225.431, 76.02, 360.154, 325.591, 74.921, 359.664, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:40:09, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -81.207, 122.565, 178.734, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 13:50:03, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -85.04, 120.541, 179.545, -77.405, 122.533, 178.225, 14.6, 0, 0
2025-12-03, 15:12:49, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 21.947, 178.642, -85.04, 120.541, 179.545, -79.406, 122.518, 178.231, 14.6, 0, 0
2025-12-04, 12:56:26, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -79.406, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:04:34, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -76.406, 122.517, 178.231, 14.6, 0, 0
2025-12-09, 14:06:01, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.142, 11.89, 359.639, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:08:29, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 12.475, 360.242, 326.14, 2.898, 357.641, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:10:02, 225.431, 76.02, 360.154, 324.965, 75.031, 359.684, 227.041, 4.977, 358.243, 326.14, 2.898, 357.641, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:11:35, 226.43, 68.521, 358.155, 324.965, 75.031, 359.684, 227.041, 4.977, 358.243, 326.14, 2.898, 357.641, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:13:21, 226.43, 68.521, 358.155, 325.947, 66.618, 357.705, 227.041, 4.977, 358.243, 326.14, 2.898, 357.641, -61.018, 26.947, 178.642, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:15:47, 226.43, 68.521, 358.155, 325.947, 66.618, 357.705, 227.041, 4.977, 358.243, 326.14, 2.898, 357.641, -61.018, 24.946, 178.643, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:33:10, 226.43, 68.521, 358.155, 325.947, 66.618, 357.705, 227.041, 4.977, 358.243, 326.135, 4.931, 358.149, -61.018, 24.946, 178.643, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:34:04, 226.43, 68.521, 358.155, 325.947, 66.618, 357.705, 227.041, 6.977, 358.743, 326.135, 4.931, 358.149, -61.018, 24.946, 178.643, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:34:54, 226.429, 70.518, 358.654, 325.947, 66.618, 357.705, 227.041, 6.977, 358.743, 326.135, 4.931, 358.149, -61.018, 24.946, 178.643, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:35:34, 226.429, 70.518, 358.654, 325.935, 67.178, 357.719, 227.041, 6.977, 358.743, 326.135, 4.931, 358.149, -61.018, 24.946, 178.643, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
2025-12-09, 14:35:56, 226.429, 70.518, 358.654, 325.937, 67.171, 357.717, 227.041, 6.977, 358.743, 326.135, 4.931, 358.149, -61.018, 24.946, 178.643, -85.04, 120.541, 179.545, -77.405, 122.518, 178.231, 14.6, 0, 0
